time_s,node,x,y,z,error_m
0.1,54,135.000353767,-77.941654762,0,3.79974179837e-10
0.1,55,165.000290906,-77.9415882,0,2.21639218233e-10
0.1,56,195.000312939,-77.941419493,0,5.97476389046e-10
0.1,57,225.000334969,-77.941370725,0,4.10962266716e-10
0.1,58,255.000357008,-77.941219811,0,5.98892648212e-10
0.1,59,285.00029416,-77.941077789,0,6.45124082318e-10
0.1,60,315.000316204,-77.940944666,0,2.97649664013e-10
0.1,61,0.00042444,-103.923032212,0,4.47694620895e-10
0.1,62,30.000427476,-103.922870099,0,5.10803108033e-10
0.1,63,60.000430514,-103.922716881,0,4.93764683744e-10
0.1,64,90.000433553,-103.922683603,0,3.81696009051e-10
0.1,65,120.000436594,-103.922548178,0,6.305503635e-10
0.1,66,150.000439637,-103.922421651,0,2.11837352243e-10
0.1,67,180.000442682,-103.92230402,0,4.92912488889e-10
0.1,68,210.00044573,-103.922195285,0,5.0420201868e-10
0.1,69,240.000448781,-103.922095447,0,4.36034028405e-10
0.1,70,270.000451838,-103.921893462,0,5.15634376673e-10
0.1,71,300.000454896,-103.921811417,0,5.8188257382e-10
0.1,72,330.000457956,-103.921738268,0,1.72309426269e-10
0.1,73,-14.999482699,-129.903863411,0,2.16847037002e-10
0.1,74,15.000501351,-129.903752371,0,4.68677444379e-10
0.1,75,45.000485404,-129.903539184,0,5.11812072573e-10
0.1,76,75.000554346,-129.903445939,0,4.33814699279e-10
0.1,77,105.0005384,-129.903361589,0,4.56265492811e-10
0.1,78,135.000522459,-129.903175094,0,2.50411604451e-10
0.1,79,165.000506518,-129.903108538,0,4.50644236237e-10
0.1,80,195.000490581,-129.902939835,0,8.12583581676e-11
0.1,81,225.000559532,-129.902891075,0,6.06995330526e-10
0.1,82,255.000543602,-129.902740167,0,2.9265342882e-10
0.1,83,285.000527674,-129.902598155,0,5.89103504118e-10
0.1,84,315.000511751,-129.902465041,0,3.29610657044e-10
0.1,85,0.000594212,-155.884554638,0,2.51707170542e-10
0.1,86,30.000644165,-155.884392526,0,3.04896108974e-10
0.1,87,60.000609232,-155.88423931,0,4.85118325041e-10
0.1,88,90.000659188,-155.884206035,0,1.40662933617e-10
0.1,89,120.000624259,-155.884070614,0,1.30588386776e-10
0.1,90,150.000589332,-155.88394409,0,6.58587414268e-10
0.1,91,180.000639294,-155.883826464,0,4.14721747123e-10
0.1,92,210.000604371,-155.883717734,0,4.788750847e-10
0.1,93,240.000654339,-155.883617905,0,3.75312163039e-10
0.1,94,270.000619426,-155.883415927,0,2.87927663073e-10
0.1,95,300.0006694,-155.883333891,0,1.82300389211e-10
0.1,96,330.00063449,-155.88326075,0,5.83712990522e-10
0.1,97,-14.999293942,-181.86538794,0,3.45413515881e-10
0.1,98,15.000737023,-181.865276901,0,2.85956692979e-10
0.1,99,45.00076799,-181.865063718,0,3.48107635174e-10
0.1,100,75.000714071,-181.864970473,0,4.1111664046e-10
0.1,101,105.000745041,-181.864886128,0,4.8583250999e-10
0.1,102,135.000691127,-181.864699635,0,6.51537179737e-10
0.1,103,165.0007221,-181.864633084,0,5.76976620175e-10
0.1,104,195.000753078,-181.864464389,0,2.03021783235e-10
0.1,105,225.000699169,-181.864415632,0,5.80509772116e-10
0.1,106,255.000730153,-181.864264732,0,1.09807772269e-09
0.1,107,285.000761139,-181.864122731,0,3.97284343599e-10
0.1,108,315.000707243,-181.863989625,0,3.6986451981e-10
0.1,109,0.000848868,-207.846081271,0,1.36320628682e-10
0.1,110,30.000860846,-207.84591916,0,4.22780043191e-10
0.1,111,60.000872825,-207.845765947,0,5.51387101123e-10
0.1,112,90.000799919,-207.845732674,0,4.99712746209e-10
0.1,113,120.000811901,-207.845597257,0,3.86892257544e-10
0.1,114,150.000823886,-207.845470739,0,3.04038206141e-10
0.1,115,180.000835873,-207.845353119,0,4.46235510297e-10
0.1,116,210.000847862,-207.845244396,0,1.4684036225e-10
0.1,117,240.000859855,-207.845144571,0,2.04712023931e-10
0.1,118,270.000871854,-207.844942603,0,2.23579156389e-10
0.1,119,300.000798965,-207.844860572,0,7.29795130885e-10
0.1,120,330.000810972,-207.8446764,0,5.23796810368e-10
32.663152361,121,-14.9996340286,-85.5385065077,30,3.15389745467e-09
63.326304715,121,0.00084886723019,-208.038462455,30,5.20580695316e-09
69.326304701,121,0.000721539730203,-178.038462435,30,2.40941618929e-09
75.32630469,121,0.000594211230227,-148.038463819,30,2.21805604387e-09
81.326304683,121,0.00046688223022,-118.038466603,30,1.98596504942e-09
87.326304678,121,0.000381996230214,-88.0384707888,30,1.48568636696e-09
93.326304674,121,0.000254664730236,-58.0384763831,30,5.31351757063e-09
99.326304672,121,0.000127332730234,-28.0384278564,30,4.36478752049e-09
105.326304671,121,-7.69778397149e-10,1.9616192653,30,1.945190197e-09
111.326304671,121,-0.000127334769787,31.961609461,30,1.2986180727e-09
117.367685935,121,14.9998037877,49.4616380508,30,3.94039236787e-09
123.409067201,121,29.9998447277,36.9616772726,30,3.43911265085e-09
129.409067201,121,29.9999794612,6.96168731391,30,2.91285542048e-09
135.4090672,121,30.0001141907,-23.0383040528,30,1.32135482759e-09
141.409067198,121,30.0002489177,-53.0382968275,30,2.60126252764e-09
147.409067194,121,30.0003411977,-83.0382910023,30,1.9281073289e-09
153.409067188,121,30.0004334752,-113.038286575,30,5.20415249002e-09
159.409067181,121,30.0005681942,-143.038283564,30,1.09473145721e-09
165.409067171,121,30.0007029102,-173.038281951,30,1.72376799708e-09
171.409067158,121,30.0008376242,-203.038281735,30,5.65063625259e-09
177.450448411,121,45.0009130441,-220.538214738,30,5.52061806776e-09
183.491829665,121,60.0008288426,-208.038147131,30,5.40646334668e-09
189.49182965,121,60.0006867437,-178.03814711,30,1.40460408196e-09
195.491829639,121,60.0005870837,-148.038148488,30,1.26462589657e-09
201.491829631,121,60.0004874197,-118.038151267,30,3.29477751799e-09
207.491829625,121,60.0003877517,-88.0381554524,30,2.96788052126e-09
213.491829621,121,60.0002456352,-58.0381610408,30,3.17011592607e-09
219.491829618,121,60.0001035147,-28.0381680341,30,3.35124754771e-09
225.491829617,121,60.0000038347,1.9618235697,30,6.44065416131e-09
231.491829616,121,59.9999041507,31.9618137635,30,6.131072424e-09
237.53321088,121,74.9998054248,49.4618889795,30,2.34087826541e-09
243.574592144,121,89.9998313074,36.9619748238,30,1.51568018422e-09
249.574592142,121,89.9999808344,6.9619293482,30,8.95876703117e-09
255.57459214,121,90.0000879109,-23.0381175406,30,9.60565754524e-09
261.574592137,121,90.0001949824,-53.0381103164,30,7.51485185669e-09
267.574592133,121,90.0003444924,-83.038104497,30,6.08600575909e-09
273.574592126,121,90.0004515524,-113.038100076,30,1.00018072256e-08
279.574592118,121,90.0005586064,-143.038097066,30,6.82313710645e-09
285.574592107,121,90.0007080984,-173.038095456,30,6.32849740908e-09
291.574592093,121,90.0008151409,-203.038095248,30,6.53740112642e-09
297.615973346,121,105.000877962,-220.538037153,30,4.13285802802e-09
303.657354597,121,120.000851268,-208.037978443,30,2.66766192061e-09
309.657354582,121,120.00073684,-178.037978417,30,1.64738710986e-09
315.65735457,121,120.000622406,-148.037979794,30,1.58869778258e-09
321.657354561,121,120.000507964,-118.037982572,30,2.1193689457e-09
327.657354554,121,120.000393514,-88.0379867532,30,2.18630034638e-09
333.657354549,121,120.000236612,-58.0379923347,30,1.15045997107e-09
339.657354544,121,120.000079704,-28.0379993261,30,1.66518491887e-09
345.657354542,121,119.999965232,1.96204780266,30,2.39698651838e-09
351.65735454,121,119.999850753,31.9620935214,30,1.91457346021e-09
357.698735802,121,134.999807064,49.4621043286,30,2.59417515386e-09
363.740117064,121,149.999860336,36.962125754,30,2.0021625588e-09
369.740117061,121,149.999982215,6.96213578926,30,2.85379307841e-09
375.740117058,121,150.000104085,-23.0378555825,30,3.5219635913e-09
381.740117054,121,150.000225945,-53.0378483622,30,2.49743130667e-09
387.740117048,121,150.000347796,-83.0378425449,30,3.05858542824e-09
393.74011704,121,150.000469638,-113.037838131,30,5.17192185065e-09
399.740117031,121,150.000591471,-143.037835124,30,3.19810646058e-09
405.740117018,121,150.000713294,-173.037833511,30,1.00615123151e-08
411.740117004,121,150.000835109,-203.037833312,30,6.42582020033e-09
418.645241828,121,165.000820729,-205.537783746,30,8.24473124627e-09
425.550366653,121,180.00070206,-178.037734274,30,3.1279845754e-09
431.55036664,121,180.00057285,-148.037735641,30,3.16007905794e-09
437.550366629,121,180.00044363,-118.037738411,30,3.28090225783e-09
443.55036662,121,180.000356842,-88.0377425874,30,3.26956737099e-09
449.550366614,121,180.000270044,-58.0377481616,30,7.93739439104e-09
455.550366608,121,180.000140792,-28.0377551489,30,5.33549100884e-09
461.550366604,121,180.00001153,1.96229198186,30,4.31051357869e-09
467.5503666,121,179.999882257,31.9623377056,30,3.48527631649e-09
473.591747859,121,194.999808719,49.4623951471,30,7.23980015407e-09
479.633129116,121,209.999846931,36.96240768,30,7.04614144633e-09
485.633129112,121,209.999983603,6.96236218134,30,3.2421103395e-09
491.633129107,121,210.000120265,-23.0376291983,30,3.59386946932e-09
497.633129101,121,210.000214469,-53.0376219832,30,2.8615282359e-09
503.633129093,121,210.000308662,-83.037616168,30,7.03467878778e-09
509.633129084,121,210.000445286,-113.037611764,30,6.70531620166e-09
515.633129072,121,210.000581898,-143.037608757,30,1.17691426733e-08
521.633129058,121,210.000676054,-173.037607157,30,1.23133107253e-08
527.633129041,121,210.000812641,-203.037606961,30,1.2039103427e-08
534.538253863,121,225.000820716,-205.537566297,30,9.47198801508e-09
541.443378685,121,240.000709732,-178.037470197,30,9.67383711692e-10
547.44337867,121,240.000608192,-148.037416035,30,2.98843037319e-09
553.443378657,121,240.000464193,-118.0374188,30,8.82012263759e-10
559.443378646,121,240.000362624,-88.0374229683,30,1.04277378338e-09
565.443378638,121,240.000261041,-58.0374285375,30,3.27663431088e-09
571.443378631,121,240.000117,-28.0374355149,30,2.20616157758e-09
577.443378624,121,239.999972945,1.96255610078,30,1.78851311253e-09
583.443378618,121,239.99987132,31.9625463116,30,1.65772929178e-09
589.484759871,121,254.999810372,49.4625948607,30,8.0679621631e-10
595.526141124,121,269.999833536,36.9626540179,30,2.88653077073e-09
601.526141117,121,269.999942562,6.96266404008,30,6.63158028114e-09
607.52614111,121,270.000094016,-23.0373273505,30,4.75113800941e-09
613.526141101,121,270.000245454,-53.0373201441,30,5.2149974809e-09
619.526141091,121,270.000354432,-83.0373143429,30,4.8171866502e-09
625.52614108,121,270.000463395,-113.03730995,30,1.44031205577e-09
631.526141066,121,270.000572342,-143.037306955,30,2.6855816898e-09
637.526141049,121,270.000681273,-173.03730536,30,5.40755358323e-09
643.526141029,121,270.000790188,-203.03730517,30,6.92051935668e-09
650.431265849,121,285.000820719,-205.537273405,30,6.15257475973e-09
657.336390668,121,300.000717417,-178.03724171,30,2.55013126712e-09
663.33639065,121,300.000601101,-148.03724306,30,4.29213667427e-09
669.336390634,121,300.000484768,-118.037245816,30,3.11317671422e-09
675.33639062,121,300.000368417,-88.0372499753,30,2.0931776675e-09
681.336390609,121,300.000252049,-58.0372555326,30,6.21096994429e-09
687.336390599,121,300.000135664,-28.0372625028,30,3.72612914242e-09
693.33639059,121,300.000019261,1.96272912391,30,3.43341047022e-09
699.336390581,121,299.999860397,31.9627193435,30,2.26594200514e-09
705.377771829,121,314.999769605,49.4628145291,30,6.0233865395e-09
711.419153075,121,329.99982016,36.9629203071,30,5.57966438117e-09
717.419153065,121,329.99994398,6.96293031739,30,7.56727207323e-09
723.419153054,121,330.000067782,-23.0370610774,30,1.06362570057e-08
729.419153043,121,330.000191562,-53.0371094061,30,7.87296380189e-09
735.41915303,121,330.000315323,-83.0371591348,30,9.72664467475e-09
741.419153016,121,330.000439068,-113.037154751,30,7.87025345987e-09
747.419152999,121,330.000562794,-143.037151767,30,8.54249356744e-09
753.41915298,121,330.000686501,-173.03715019,30,5.94526574306e-09
759.419152957,121,330.000810189,-203.037150009,30,9.56725980746e-09
763.419152945,121,330.000872029,-218.037150275,30,5.49711233759e-09
